location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
1600,HOUSE,HOUSE,1115000,4,723,1,0,0,0,,0,,820,,0,AS_NEW
9770,HOUSE,HOUSE,690000,3,198,1,0,0,0,,1,,6217,4,0,TO_RENOVATE
8930,HOUSE,HOUSE,337506,3,172,0,0,0,0,,0,,603,3,0,
9000,HOUSE,HOUSE,489000,3,186,1,0,0,1,19,1,117,0,2,0,AS_NEW
9900,APARTMENT,APARTMENT,230000,1,70,1,0,0,0,,1,140,,2,0,
3670,HOUSE,HOUSE,225000,4,,1,0,1,0,,0,,1003,4,0,
7860,HOUSE,HOUSE,235000,3,108,1,0,0,1,30,1,180,343,2,0,GOOD
8810,HOUSE,HOUSE,252000,3,140,1,0,0,0,,1,,100,2,0,AS_NEW
9030,HOUSE,HOUSE,345000,4,188,1,0,0,1,,0,,84,2,0,GOOD
2250,HOUSE,HOUSE,335000,2,,1,0,0,1,,0,,548,4,0,
5651,HOUSE,HOUSE,120000,2,110,1,0,0,1,8,1,1,375,2,0,
8310,HOUSE,EXCEPTIONAL_PROPERTY,500000,3,209,0,0,0,0,,0,,180,,0,AS_NEW
2000,APARTMENT,APARTMENT,490000,2,145,0,0,0,1,16,0,,,,0,AS_NEW
8400,HOUSE,APARTMENT_BLOCK,535000,8,,0,0,0,0,,0,,105,2,0,GOOD
1340,APARTMENT,APARTMENT,245000,1,72,1,0,0,1,9,0,,,3,0,
2660,APARTMENT,GROUND_FLOOR,175000,1,62,1,0,0,0,,0,,,2,0,JUST_RENOVATED
9230,APARTMENT,DUPLEX,165000,1,75,1,0,0,1,20,0,,,,0,
9000,HOUSE,HOUSE,210000,2,,0,0,0,0,,1,5,56,,0,
9550,HOUSE,HOUSE,149000,3,129,0,0,0,0,,0,,0,2,0,GOOD
6000,APARTMENT,APARTMENT,99000,2,75,0,0,0,1,7,0,,,4,0,
7180,HOUSE,HOUSE,56000,2,68,0,0,0,0,,1,,190,,0,TO_RENOVATE
1000,APARTMENT,APARTMENT,599000,3,130,0,0,0,1,15,0,,,4,0,
8908,HOUSE,FARMHOUSE,400000,3,,0,0,0,0,,0,,55017,,0,
8434,APARTMENT,APARTMENT,189000,1,59,1,0,0,0,,1,50,,2,0,
8300,APARTMENT,APARTMENT,995000,3,95,0,0,0,1,,0,,,,0,
1332,APARTMENT,APARTMENT,330000,1,73,1,0,0,1,30,0,,,2,0,AS_NEW
8370,APARTMENT,APARTMENT,225000,2,,0,0,0,0,,0,,,,0,GOOD
8570,APARTMENT,APARTMENT,235000,2,120,1,0,0,1,15,0,,,4,0,
6536,HOUSE,HOUSE,210000,3,135,1,0,0,1,15,1,115,250,4,0,JUST_RENOVATED
8800,HOUSE,HOUSE,272000,3,,0,0,0,1,,1,,894,2,0,
8470,HOUSE,COUNTRY_COTTAGE,1495000,3,624,0,0,0,0,,1,,5924,,0,AS_NEW
1030,APARTMENT,APARTMENT,397500,3,125,1,0,0,1,,0,,,,0,GOOD
1210,APARTMENT,APARTMENT,395000,2,81,1,1,0,1,,0,,,,0,AS_NEW
9200,HOUSE,MIXED_USE_BUILDING,1290000,2,1108,1,0,0,0,,0,,2340,4,0,
7700,HOUSE,HOUSE,475000,3,540,1,0,0,1,75,0,,710,4,0,GOOD
7000,APARTMENT,APARTMENT,209000,2,90,1,0,0,1,14,0,,,3,0,AS_NEW
3380,HOUSE,HOUSE,325000,3,150,1,0,0,0,,1,1157,1843,4,0,GOOD
8650,APARTMENT,APARTMENT,165000,1,70,1,0,0,0,,0,,,2,0,GOOD
2018,APARTMENT,APARTMENT,1350000,3,164,1,0,0,1,,1,,,,0,
1933,APARTMENT,APARTMENT,620000,2,140,1,0,0,1,18,0,,,2,0,AS_NEW
1000,APARTMENT,APARTMENT,195000,0,60,0,0,0,0,,0,,,3,0,JUST_RENOVATED
9700,APARTMENT,GROUND_FLOOR,235000,2,87,1,0,0,1,48,1,,,4,0,
9185,HOUSE,EXCEPTIONAL_PROPERTY,300000,6,439,0,0,0,0,,0,,1150,4,0,
9900,HOUSE,MIXED_USE_BUILDING,695000,10,,1,0,0,0,,1,,410,3,0,GOOD
2430,HOUSE,HOUSE,560000,4,205,1,0,0,1,,0,,4916,4,0,
6010,APARTMENT,APARTMENT,169000,6,,0,0,0,0,,0,,,2,0,
9320,APARTMENT,APARTMENT,245000,2,125,0,0,0,1,5,0,,,,0,
1030,HOUSE,APARTMENT_BLOCK,2000000,0,2726,0,0,0,0,,0,,1548,2,0,GOOD
4100,APARTMENT,APARTMENT,295000,2,95,1,0,0,1,6,0,,,,0,
8660,APARTMENT,APARTMENT,175000,1,59,1,0,0,1,3,0,,,,0,
2000,APARTMENT,APARTMENT,495000,3,,1,0,0,1,,0,,,2,0,AS_NEW
6800,HOUSE,HOUSE,175000,3,172,0,0,0,1,,1,1000,1254,4,0,TO_RENOVATE
9850,APARTMENT,APARTMENT,395000,3,131,1,0,0,1,22,0,,,,0,AS_NEW
3700,HOUSE,HOUSE,349000,4,285,1,0,0,1,,1,,733,3,0,JUST_RENOVATED
1180,HOUSE,HOUSE,1400000,6,410,1,0,0,1,40,0,,1120,4,0,TO_BE_DONE_UP
8370,APARTMENT,APARTMENT,325000,2,81,1,0,0,1,40,0,,,2,0,
7700,HOUSE,HOUSE,369000,4,197,1,0,0,1,,1,,805,,0,JUST_RENOVATED
3060,APARTMENT,APARTMENT,395000,3,137,1,0,0,1,13,0,,,,0,AS_NEW
9400,APARTMENT,APARTMENT,219000,2,,1,0,0,1,2,0,,,2,0,AS_NEW
8200,APARTMENT,APARTMENT,299000,2,89,1,0,0,1,5,0,,,,0,
1000,APARTMENT,FLAT_STUDIO,245000,0,42,1,0,0,1,,0,,,,0,AS_NEW
9300,APARTMENT,LOFT,745000,3,257,1,0,0,1,19,0,,,2,0,GOOD
1300,HOUSE,VILLA,495000,4,262,1,0,0,1,,1,700,1240,4,0,TO_BE_DONE_UP
4500,HOUSE,HOUSE,237500,3,183,0,0,0,1,15,1,50,0,2,0,
1800,HOUSE,HOUSE,560000,3,173,1,0,0,0,,0,,1455,4,0,TO_RENOVATE
2018,APARTMENT,APARTMENT,835000,3,191,1,0,0,1,,0,,,2,0,GOOD
1180,APARTMENT,GROUND_FLOOR,266000,1,65,0,0,0,1,5,0,,,2,0,GOOD
8560,HOUSE,HOUSE,159000,1,100,1,0,0,0,,1,,186,,0,GOOD
9180,HOUSE,HOUSE,350000,6,320,1,0,0,0,,1,1067,1227,4,0,TO_RENOVATE
9140,APARTMENT,APARTMENT,267990,2,95,1,0,0,1,13,1,,,2,0,
1600,HOUSE,HOUSE,470000,4,197,1,0,0,1,9,1,,1114,,0,TO_BE_DONE_UP
4280,HOUSE,VILLA,399000,4,213,1,0,0,1,,0,,926,4,0,AS_NEW
9921,HOUSE,HOUSE,320000,3,,0,0,0,0,,0,,1450,4,0,GOOD
8300,APARTMENT,DUPLEX,995000,3,,1,0,0,0,,0,,,,0,AS_NEW
8370,APARTMENT,APARTMENT,242000,1,,1,0,0,1,,0,,,,0,
1060,APARTMENT,APARTMENT,305000,1,67,1,0,0,0,,0,,,,0,AS_NEW
1050,APARTMENT,APARTMENT,850000,2,136,1,0,0,1,20,0,,,2,0,AS_NEW
6860,HOUSE,HOUSE,229995,3,130,0,0,0,0,,0,,339,3,0,AS_NEW
8530,HOUSE,BUNGALOW,427500,4,202,1,0,1,0,,1,,667,4,1,GOOD
1000,HOUSE,HOUSE,795000,4,205,1,0,0,1,10,1,85,170,2,1,GOOD
8790,APARTMENT,APARTMENT,269000,1,74,0,0,0,1,50,0,,,2,0,AS_NEW
9700,APARTMENT,APARTMENT,350000,3,,0,0,0,0,,0,,,,0,AS_NEW
6040,HOUSE,HOUSE,85000,2,101,0,0,0,1,10,1,100,191,2,0,TO_RENOVATE
8450,APARTMENT,DUPLEX,359000,3,126,1,1,0,1,10,1,,,,0,
5330,HOUSE,EXCEPTIONAL_PROPERTY,640000,6,500,1,1,1,1,,1,,10000,4,0,GOOD
8970,HOUSE,HOUSE,360000,3,,0,0,0,0,,0,,12020,4,0,TO_RENOVATE
1430,APARTMENT,APARTMENT,167000,2,71,0,0,0,0,,0,,,,0,
8000,HOUSE,HOUSE,275000,2,71,0,0,0,0,,1,,55,,0,
4500,HOUSE,HOUSE,297500,3,210,1,0,0,1,,0,,70,2,0,GOOD
1755,HOUSE,HOUSE,345000,3,,0,0,0,0,,0,,554,4,0,TO_RENOVATE
8300,APARTMENT,APARTMENT,640000,3,119,0,0,0,0,,0,,,2,0,GOOD
8800,APARTMENT,APARTMENT,231750,2,83,1,0,0,1,11,0,,,4,0,AS_NEW
1190,HOUSE,HOUSE,449000,4,240,1,0,0,1,25,1,25,110,2,0,TO_RENOVATE
1190,APARTMENT,APARTMENT,375000,2,130,1,0,0,1,4,0,,,2,0,GOOD
3090,HOUSE,HOUSE,510000,4,236,1,0,0,1,14,0,,1982,4,0,GOOD
8300,APARTMENT,APARTMENT,849000,3,119,0,0,0,1,,0,,,,0,
1210,APARTMENT,APARTMENT,175000,2,85,0,0,0,0,,0,,,,0,
2020,APARTMENT,APARTMENT,229000,2,120,1,0,0,0,,1,,,2,0,GOOD
4000,HOUSE,HOUSE,145000,5,317,0,0,0,1,,0,,1133,4,0,TO_BE_DONE_UP
8370,APARTMENT,FLAT_STUDIO,115000,1,30,1,1,0,1,6,0,,,2,0,GOOD
9450,APARTMENT,APARTMENT,260000,2,96,0,0,0,1,20,0,,,3,0,AS_NEW
4000,HOUSE,HOUSE,545000,4,313,1,0,0,1,16,0,,260,2,0,
9300,HOUSE,HOUSE,210000,3,,1,0,0,1,,0,,0,,0,JUST_RENOVATED
9600,APARTMENT,APARTMENT,225000,3,,0,0,0,0,,0,,,2,0,TO_RENOVATE
8300,APARTMENT,APARTMENT,495000,2,102,0,0,0,1,,0,,,,0,
9700,HOUSE,HOUSE,350000,3,,0,0,0,0,,0,,180,3,0,GOOD
8490,HOUSE,HOUSE,275000,3,95,1,0,0,0,,0,,158,3,0,GOOD
3740,HOUSE,VILLA,1065000,2,355,1,0,0,1,,0,,1871,,1,
9600,HOUSE,VILLA,349000,4,186,1,0,0,1,30,1,485,992,4,0,GOOD
1400,APARTMENT,APARTMENT,155000,2,60,1,0,0,1,14,0,,,1,0,
9300,HOUSE,MANSION,1395000,10,620,1,0,0,0,,0,,320,,0,TO_RENOVATE
8370,HOUSE,HOUSE,270000,5,230,1,0,0,0,,0,,0,,0,
8433,HOUSE,HOUSE,215000,5,,0,0,0,0,,0,,1152,3,0,
4340,HOUSE,HOUSE,239000,4,250,1,0,0,1,22,1,230,444,3,0,GOOD
2460,HOUSE,HOUSE,25000,1,34,0,0,0,0,,0,,17855,,0,
1790,HOUSE,HOUSE,525000,5,300,1,0,0,1,80,0,,799,4,0,AS_NEW
8020,HOUSE,HOUSE,399000,4,212,1,0,0,1,,1,932,1066,4,0,GOOD
3620,HOUSE,BUNGALOW,150000,3,,0,0,0,0,,0,,1112,4,0,
2660,HOUSE,APARTMENT_BLOCK,1499950,0,,1,0,0,0,,0,,0,2,0,GOOD
4000,APARTMENT,APARTMENT,179000,1,85,1,0,0,1,2,0,,,,0,AS_NEW
7080,HOUSE,HOUSE,210000,4,256,1,0,0,1,,0,,201,3,0,GOOD
1120,APARTMENT,APARTMENT,239000,2,103,1,0,0,1,11,0,,,2,0,
1730,HOUSE,HOUSE,346580,2,95,1,0,0,1,,1,35,0,3,0,AS_NEW
2000,APARTMENT,APARTMENT,420000,1,90,1,0,0,1,8,0,,,2,0,AS_NEW
8300,APARTMENT,APARTMENT,1095000,3,121,0,0,0,1,,0,,,,0,
3000,APARTMENT,APARTMENT,190000,1,,1,0,0,0,,0,,,,0,
9770,HOUSE,COUNTRY_COTTAGE,690000,3,198,1,0,0,0,,1,,6217,4,0,TO_RENOVATE
8300,HOUSE,HOUSE,599000,4,177,0,0,0,1,,1,,305,,0,AS_NEW
6183,HOUSE,HOUSE,225000,3,153,1,0,0,1,,0,,305,3,0,AS_NEW
1000,APARTMENT,PENTHOUSE,1600000,2,220,0,0,0,1,36,0,,,4,0,AS_NEW
1000,APARTMENT,APARTMENT,398800,2,117,1,0,0,0,,0,,,2,0,GOOD
1000,APARTMENT,FLAT_STUDIO,220000,0,40,1,0,0,1,8,0,,,2,0,GOOD
8210,HOUSE,HOUSE,304380,3,,0,0,0,0,,0,,286,4,0,AS_NEW
1470,HOUSE,EXCEPTIONAL_PROPERTY,1950000,6,479,1,0,0,1,,1,4000,25000,4,1,JUST_RENOVATED
4102,HOUSE,HOUSE,35000,4,123,0,0,0,0,,0,,110,2,0,TO_RENOVATE
1070,HOUSE,HOUSE,340000,3,137,0,0,0,0,,1,,106,,0,
8434,APARTMENT,DUPLEX,169000,1,61,1,0,0,1,7,0,,,,0,AS_NEW
8370,APARTMENT,APARTMENT,295000,2,87,1,0,0,1,,0,,,2,0,AS_NEW
8200,APARTMENT,APARTMENT,249000,1,,1,0,0,1,4,0,,,2,0,AS_NEW
8300,APARTMENT,APARTMENT,1595000,3,95,1,0,0,1,10,0,,,,0,AS_NEW
1070,APARTMENT,APARTMENT,177000,2,65,1,0,0,0,,0,,,2,0,
1090,APARTMENT,APARTMENT,195000,2,70,1,0,0,1,4,0,,,2,0,TO_RENOVATE
3130,HOUSE,HOUSE,150000,3,,1,0,0,0,,0,,1040,4,0,
1933,APARTMENT,APARTMENT,655000,3,158,1,0,0,1,18,0,,,2,0,AS_NEW
2500,APARTMENT,APARTMENT,300000,3,130,0,0,0,0,,0,,,2,0,
2880,HOUSE,HOUSE,479000,3,214,0,0,0,1,,1,,794,,0,AS_NEW
8370,APARTMENT,APARTMENT,345000,2,119,1,0,0,1,11,0,,,2,0,
8790,APARTMENT,APARTMENT,248000,2,94,0,0,0,1,,1,,,,0,AS_NEW
1050,APARTMENT,APARTMENT,510000,2,90,1,0,0,1,,0,,,2,0,
1970,APARTMENT,PENTHOUSE,420000,2,97,1,0,0,1,49,0,,,,0,
8300,HOUSE,HOUSE,725000,3,222,1,0,0,1,,1,475,630,4,0,
8200,APARTMENT,APARTMENT,178000,1,64,1,0,0,1,,0,,,2,0,GOOD
4460,HOUSE,HOUSE,179000,5,125,1,0,0,0,,1,98,160,2,0,GOOD
9000,HOUSE,HOUSE,238000,2,100,0,0,0,0,,0,,0,2,0,
8300,HOUSE,VILLA,2200000,5,375,1,0,0,1,,1,500,658,4,1,GOOD
9600,HOUSE,MIXED_USE_BUILDING,498000,1,240,1,0,0,1,,0,,2311,4,0,GOOD
8300,APARTMENT,FLAT_STUDIO,270000,0,37,1,0,0,0,,0,,,2,0,GOOD
1930,HOUSE,HOUSE,2500,4,142,1,0,0,1,20,1,150,290,2,0,GOOD
2000,APARTMENT,FLAT_STUDIO,89000,0,42,0,0,0,1,,0,,,,0,JUST_RENOVATED
1050,APARTMENT,APARTMENT,1190000,3,213,1,0,0,1,59,1,200,,2,0,
4540,HOUSE,HOUSE,349000,3,128,1,0,1,1,,0,,2200,4,0,GOOD
2275,APARTMENT,APARTMENT,240450,2,85,1,0,0,1,26,0,,,2,0,
1390,HOUSE,HOUSE,1650000,4,660,0,0,0,1,,1,51,5857,4,1,TO_BE_DONE_UP
1330,APARTMENT,APARTMENT,410000,2,110,1,0,0,1,38,0,,,,0,AS_NEW
1800,APARTMENT,APARTMENT,269000,2,84,1,0,0,1,6,0,,,3,0,GOOD
8370,APARTMENT,APARTMENT,120000,1,45,1,0,0,1,3,0,,,2,0,GOOD
1420,HOUSE,HOUSE,475000,5,205,1,0,0,1,,1,,250,,0,AS_NEW
1600,HOUSE,HOUSE,359000,3,140,1,0,0,0,,1,,437,,0,TO_BE_DONE_UP
4020,APARTMENT,APARTMENT,169000,3,145,1,0,0,1,10,0,,,2,0,GOOD
4000,APARTMENT,PENTHOUSE,850000,3,368,1,0,0,1,180,0,,,2,0,AS_NEW
1150,APARTMENT,DUPLEX,365000,3,106,1,0,0,1,6,0,,,,0,GOOD
8520,APARTMENT,APARTMENT,270000,3,90,1,0,0,1,10,0,,,2,0,AS_NEW
1495,APARTMENT,APARTMENT,306450,3,151,0,0,0,1,26,1,600,,,0,AS_NEW
1140,HOUSE,EXCEPTIONAL_PROPERTY,675000,4,215,1,0,0,1,15,1,80,182,2,0,AS_NEW
1852,HOUSE,HOUSE,649000,4,297,1,0,0,0,,1,40000,920,,0,GOOD
1420,HOUSE,VILLA,435000,3,155,1,0,0,1,50,1,40000,560,,0,AS_NEW
8400,APARTMENT,APARTMENT,279000,2,69,1,0,0,1,3,0,,,,0,GOOD
1060,APARTMENT,PENTHOUSE,137500,0,,0,0,0,0,,0,,,,0,
9800,HOUSE,HOUSE,257000,3,124,1,0,0,1,10,1,200,500,3,0,TO_RENOVATE
9700,APARTMENT,APARTMENT,350000,3,,0,0,0,0,,0,,,,0,AS_NEW
3000,HOUSE,HOUSE,369000,4,107,1,0,0,0,,0,,0,2,0,TO_RENOVATE
1930,HOUSE,HOUSE,450000,3,185,1,0,0,1,8,1,125,270,2,0,TO_BE_DONE_UP
7866,HOUSE,HOUSE,287500,2,100,1,0,1,1,25,0,,707,3,0,GOOD
9450,APARTMENT,APARTMENT,273000,2,97,0,0,0,1,43,0,,,2,0,AS_NEW
4560,HOUSE,HOUSE,235000,3,210,0,0,0,1,,1,93,93,2,0,AS_NEW
9000,APARTMENT,APARTMENT,250120,1,57,1,0,0,1,,0,,,3,0,AS_NEW
8300,APARTMENT,APARTMENT,495000,2,86,1,0,0,0,,0,,,,0,AS_NEW
1180,APARTMENT,APARTMENT,325000,2,100,1,0,0,1,5,0,,,2,0,
4800,HOUSE,HOUSE,277107,4,135,0,0,0,1,,0,,239,3,0,
8730,APARTMENT,PENTHOUSE,309000,3,152,0,0,0,1,20,0,,,2,0,
4050,HOUSE,HOUSE,145000,2,,1,0,0,0,,1,25,0,2,0,GOOD
9040,APARTMENT,APARTMENT,285000,2,69,1,0,0,1,3,0,,,4,0,
8906,HOUSE,HOUSE,399000,4,,1,0,0,0,,1,40,2808,2,0,AS_NEW
5190,HOUSE,MIXED_USE_BUILDING,825000,8,415,1,0,0,1,,0,,963,4,0,GOOD
2300,APARTMENT,APARTMENT,190000,3,189,0,0,0,1,,0,,,2,0,
8830,HOUSE,FARMHOUSE,570000,1,,0,0,0,0,,0,,50359,4,0,
4171,HOUSE,APARTMENT_BLOCK,550000,6,511,1,0,0,0,,0,,225,3,0,GOOD
9860,HOUSE,HOUSE,235000,3,204,1,0,0,0,,1,,305,,0,
8900,HOUSE,HOUSE,275000,2,,0,0,0,1,,0,,0,2,0,GOOD
9260,APARTMENT,APARTMENT,125000,2,,1,0,0,0,,0,,,2,0,GOOD
4100,HOUSE,HOUSE,30000,1,70,0,0,0,0,,0,,128,2,0,TO_RENOVATE
8000,HOUSE,HOUSE,219000,2,147,0,0,0,0,,0,,100,,0,TO_BE_DONE_UP
9000,HOUSE,MANSION,525000,1,240,0,0,0,0,,0,,170,,0,AS_NEW
5540,HOUSE,BUNGALOW,40000,1,,0,0,0,0,,0,,0,4,0,
8710,HOUSE,HOUSE,412000,3,142,1,0,0,1,15,0,,389,2,0,GOOD
1081,APARTMENT,APARTMENT,240000,2,95,1,0,1,1,17,0,,,2,0,AS_NEW
8790,APARTMENT,PENTHOUSE,852390,3,137,1,0,0,1,106,1,,,,1,
2018,HOUSE,APARTMENT_BLOCK,365000,4,172,1,0,0,0,,0,,0,2,0,TO_BE_DONE_UP
6044,HOUSE,HOUSE,348000,3,265,1,0,0,1,35,1,1000,1350,4,0,
8020,HOUSE,VILLA,1495000,4,450,1,0,1,1,,1,,7946,,0,
3350,HOUSE,HOUSE,325000,6,225,1,0,0,1,39,1,334,566,2,0,TO_RENOVATE
8470,HOUSE,HOUSE,279000,3,185,1,0,0,0,,1,175,322,2,0,GOOD
8820,HOUSE,VILLA,1080000,4,522,1,0,0,0,,1,,4238,,0,AS_NEW
9400,HOUSE,VILLA,460000,4,225,1,0,0,1,,0,,1635,4,0,GOOD
8400,APARTMENT,APARTMENT,179000,2,92,1,0,0,0,,0,,,,0,GOOD
2235,HOUSE,HOUSE,310000,2,,0,0,0,0,,0,,960,4,0,
8790,HOUSE,HOUSE,199000,3,187,0,0,0,0,,0,,436,,0,TO_RENOVATE
4000,APARTMENT,APARTMENT,191500,1,66,1,0,0,1,4,0,,,3,0,AS_NEW
1674,HOUSE,HOUSE,480620,5,171,0,0,0,0,,0,,740,4,0,
9988,HOUSE,HOUSE,150000,3,,1,0,0,0,,0,,703,4,0,
9000,HOUSE,HOUSE,528000,4,285,1,0,1,0,,0,,186,2,0,
2170,APARTMENT,APARTMENT,235000,2,84,1,0,0,1,20,1,87,,2,0,GOOD
9230,APARTMENT,SERVICE_FLAT,269000,1,,0,0,0,0,,0,,,,0,
9200,APARTMENT,APARTMENT,248500,3,106,0,0,0,1,,0,,,,0,AS_NEW
1050,APARTMENT,APARTMENT,1100000,4,236,0,0,0,1,6,1,,,2,0,
9220,APARTMENT,APARTMENT,229000,2,88,1,0,0,1,9,0,,,2,0,
5580,HOUSE,HOUSE,229000,2,155,1,0,0,1,30,1,260,260,3,0,GOOD
2000,APARTMENT,PENTHOUSE,1750000,3,210,1,0,0,1,,1,,,,0,
9340,APARTMENT,APARTMENT,202150,1,71,1,0,0,1,30,0,,,2,0,
1000,APARTMENT,APARTMENT,399000,2,159,1,1,0,0,,0,,,2,0,
8580,APARTMENT,APARTMENT,267300,2,106,1,0,0,1,14,0,,,2,0,GOOD
9100,HOUSE,APARTMENT_BLOCK,695000,3,306,1,0,0,1,,0,,207,3,0,GOOD
3460,HOUSE,HOUSE,208000,5,,1,0,0,0,,0,,2158,4,0,
8300,APARTMENT,APARTMENT,1399000,3,155,1,0,0,0,,0,,,,0,AS_NEW
6224,HOUSE,HOUSE,219000,3,147,1,0,0,1,71,0,,530,2,0,GOOD
4760,HOUSE,MIXED_USE_BUILDING,355000,4,,0,0,0,0,,0,,3852,,0,GOOD
2000,APARTMENT,LOFT,520000,2,130,1,0,0,1,24,0,,,2,0,AS_NEW
3140,APARTMENT,GROUND_FLOOR,305000,2,82,1,0,0,1,,1,113,,3,0,AS_NEW
1180,APARTMENT,DUPLEX,356000,3,108,1,0,0,0,,1,18,,2,0,JUST_RENOVATED
8730,APARTMENT,APARTMENT,195000,2,,0,0,0,1,,0,,,,0,AS_NEW
8000,HOUSE,HOUSE,729000,4,380,0,0,0,1,,0,,140,,0,GOOD
1180,HOUSE,VILLA,1690000,7,426,1,0,0,0,,0,,1107,4,0,
8000,APARTMENT,APARTMENT,525000,2,,1,0,0,0,,0,,,2,0,AS_NEW
8300,APARTMENT,APARTMENT,425000,2,94,0,0,0,1,,0,,,,0,AS_NEW
1050,APARTMENT,APARTMENT,220000,1,58,1,0,0,1,6,0,,,2,0,TO_BE_DONE_UP
9090,HOUSE,HOUSE,730000,4,,0,0,0,0,,1,800,983,,0,
6831,HOUSE,HOUSE,45000,4,,0,1,0,0,,1,171,187,3,0,TO_BE_DONE_UP
8670,APARTMENT,APARTMENT,420000,3,165,1,0,0,1,22,0,,,2,0,
4500,HOUSE,HOUSE,179000,4,180,1,0,0,1,,1,,160,2,0,GOOD
3080,HOUSE,VILLA,2350000,5,420,0,0,0,1,30,0,,1720,4,0,AS_NEW
9000,APARTMENT,APARTMENT,435948,3,118,1,0,0,1,18,0,,,3,0,AS_NEW
2275,APARTMENT,APARTMENT,255450,2,97,1,0,0,1,40,0,,,2,0,
6534,HOUSE,VILLA,250000,2,100,1,0,0,1,,0,,738,,0,
3800,HOUSE,HOUSE,349000,2,150,1,0,0,0,,1,,0,3,0,GOOD
8490,APARTMENT,PENTHOUSE,410000,3,150,1,0,0,1,10,0,,,2,0,AS_NEW
9940,HOUSE,HOUSE,239000,2,110,1,0,0,0,,0,,210,3,0,GOOD
8660,APARTMENT,APARTMENT,185000,1,65,1,0,0,1,6,0,,,,0,
9820,HOUSE,MANOR_HOUSE,2200000,10,527,0,0,0,0,,1,,17000,,1,AS_NEW
3500,APARTMENT,DUPLEX,299000,2,160,1,0,0,1,4,0,,,2,0,
4020,APARTMENT,APARTMENT,145000,2,80,1,0,0,0,,0,,,2,0,JUST_RENOVATED
1150,HOUSE,HOUSE,1897500,7,475,1,0,0,1,,1,200,1195,4,0,TO_BE_DONE_UP
2500,APARTMENT,APARTMENT,274000,2,111,1,0,0,1,18,0,,,,0,AS_NEW
8840,HOUSE,HOUSE,359000,3,175,1,0,0,0,,1,,462,3,0,GOOD
1150,APARTMENT,APARTMENT,760000,2,188,1,0,0,1,16,0,,,2,0,AS_NEW
6000,APARTMENT,DUPLEX,172500,3,123,1,0,0,0,,0,,,3,0,AS_NEW
1650,HOUSE,HOUSE,480000,3,125,1,0,0,0,,0,,850,3,0,GOOD
8600,APARTMENT,APARTMENT,275000,2,89,0,0,0,0,,0,,,,0,
4020,APARTMENT,TRIPLEX,169000,3,145,1,0,0,1,10,0,,,2,0,GOOD
1030,APARTMENT,APARTMENT,370000,2,117,0,0,0,0,,0,,,2,0,GOOD
2570,APARTMENT,DUPLEX,295000,2,89,1,1,0,1,20,0,,,3,0,AS_NEW
9000,APARTMENT,APARTMENT,319500,2,96,0,0,0,1,10,1,,,,0,
2520,HOUSE,VILLA,1500000,3,620,1,0,1,1,54,0,,4048,4,1,AS_NEW
6940,HOUSE,HOUSE,650000,9,377,1,0,0,0,,1,3400,3400,4,0,GOOD
4800,HOUSE,HOUSE,286044,3,135,0,0,0,1,,0,,300,3,0,
3020,APARTMENT,APARTMENT,497185,3,128,0,0,0,1,41,0,,,,0,AS_NEW
9060,APARTMENT,APARTMENT,176000,2,,1,0,0,1,,1,4,,2,0,AS_NEW
1300,APARTMENT,APARTMENT,355000,3,142,1,0,0,1,5,0,,,3,0,
3110,HOUSE,MIXED_USE_BUILDING,675000,5,376,1,0,1,1,25,1,1000,1761,,1,GOOD
1000,APARTMENT,TRIPLEX,875000,3,245,1,0,0,1,10,0,,,,0,AS_NEW
3010,HOUSE,HOUSE,445000,3,105,1,0,0,1,18,0,,228,,0,JUST_RENOVATED
9450,APARTMENT,PENTHOUSE,310500,2,95,0,0,0,1,69,0,,,3,0,AS_NEW
8700,APARTMENT,APARTMENT,279000,2,70,1,0,0,0,,0,,,,0,GOOD
8301,APARTMENT,FLAT_STUDIO,60000,0,,0,0,0,0,,0,,,,1,
2520,HOUSE,HOUSE,375000,4,318,0,0,0,0,,0,,1100,4,0,
1325,HOUSE,HOUSE,575000,6,290,0,0,0,1,,0,,1525,4,0,TO_RENOVATE
9130,APARTMENT,DUPLEX,245000,2,110,1,0,0,1,5,0,,,2,0,
9900,HOUSE,HOUSE,60000,2,,0,0,0,0,,0,,252,,0,TO_RENOVATE
8700,HOUSE,HOUSE,316500,3,142,0,0,0,0,,0,,250,3,0,AS_NEW
4910,HOUSE,HOUSE,145000,3,120,0,0,0,1,30,0,,0,3,0,TO_BE_DONE_UP
8830,HOUSE,HOUSE,278575,3,163,1,0,0,1,,0,,165,2,0,
9000,APARTMENT,APARTMENT,250120,1,57,1,0,0,1,,0,,,3,0,AS_NEW
4101,APARTMENT,APARTMENT,110000,2,81,0,0,0,0,,0,,,3,0,GOOD
7334,HOUSE,HOUSE,500000,12,350,0,0,0,1,,1,4947,4947,4,0,GOOD
8670,HOUSE,BUNGALOW,250000,3,75,0,0,0,1,,0,,180,,0,
1180,APARTMENT,APARTMENT,335000,2,103,1,0,0,1,2,0,,,2,0,
4257,HOUSE,HOUSE,239000,3,120,0,0,0,0,,0,,1000,3,0,AS_NEW
8460,HOUSE,HOUSE,550000,3,279,0,0,0,0,,0,,4807,4,0,
